Strain,Stress,Temp,Rate
0.1205,459.8699,298.6214,0.01
0.1206,459.9553,298.6247,0.01
0.1207,460.0412,298.6279,0.01
0.1208,460.1304,298.6308,0.01
0.1209,460.2195,298.6338,0.01
0.121,460.3054,298.6373,0.01
0.1211,460.3899,298.6411,0.01
0.1212,460.4695,298.6455,0.01
0.1213,460.5344,298.6519,0.01
0.1214,460.5993,298.6582,0.01
0.1215,460.6765,298.6643,0.01
0.1216,460.7554,298.6702,0.01
0.1217,460.8358,298.6755,0.01
0.1218,460.9162,298.6807,0.01
0.1219,461.0001,298.6842,0.01
0.122,461.0845,298.6873,0.01
0.1221,461.1793,298.6923,0.01
0.1222,461.2745,298.6972,0.01
0.1223,461.3693,298.7027,0.01
0.1224,461.4635,298.7087,0.01
0.1225,461.5576,298.7147,0.01
0.1226,461.6402,298.7206,0.01
0.1227,461.7221,298.7266,0.01
0.1228,461.8107,298.7328,0.01
0.1229,461.908,298.7391,0.01
0.12300000000000001,461.9919,298.7451,0.01
0.1231,462.0683,298.7509,0.01
0.1232,462.1449,298.7568,0.01
0.1233,462.2224,298.763,0.01
0.1234,462.2981,298.7691,0.01
0.1235,462.3721,298.7752,0.01
0.1236,462.4449,298.7812,0.01
0.1237,462.51300000000003,298.7872,0.01
0.1238,462.5901,298.7944,0.01
0.1239,462.6787,298.8031,0.01
0.124,462.7674,298.8118,0.01
0.1241,462.8511,298.8172,0.01
0.1242,462.9345,298.8224,0.01
0.1243,463.023,298.8263,0.01
0.1244,463.1158,298.8293,0.01
0.1245,463.2013,298.8345,0.01
0.1246,463.2843,298.8404,0.01
0.1247,463.3664,298.8464,0.01
0.1248,463.4471,298.8525,0.01
0.1249,463.5241,298.8583,0.01
0.125,463.5985,298.86400000000003,0.01
0.1251,463.671,298.8701,0.01
0.1252,463.7431,298.8763,0.01
0.1253,463.8283,298.8824,0.01
0.1254,463.9201,298.8884,0.01
0.1255,464.0017,298.8943,0.01
0.1256,464.0796,298.9001,0.01
0.1257,464.1606,298.9062,0.01
0.1258,464.2436,298.9124,0.01
0.1259,464.3266,298.9184,0.01
0.126,464.4098,298.9241,0.01
0.1261,464.4945,298.9303,0.01
0.1262,464.5807,298.9369,0.01
0.1263,464.666,298.943,0.01
0.1264,464.7504,298.9486,0.01
0.1265,464.8293,298.9546,0.01
0.1266,464.9064,298.9607,0.01
0.1267,464.9941,298.9658,0.01
0.1268,465.0832,298.9708,0.01
0.1269,465.1621,298.9745,0.01
0.127,465.2356,298.9775,0.01
0.1271,465.3091,298.9812,0.01
0.1272,465.3825,298.9874,0.01
0.1273,465.45599999999996,298.9936,0.01
0.1274,465.531,299.0003,0.01
0.1275,465.6063,299.007,0.01
0.1276,465.6815,299.0129,0.01
0.1277,465.7566,299.0181,0.01
0.1278,465.844,299.0239,0.01
0.1279,465.9355,299.0299,0.01
0.128,466.0211,299.0369,0.01
0.1281,466.1065,299.0439,0.01
0.1282,466.1845,299.0524,0.01
0.1283,466.2596,299.0616,0.01
0.1284,466.347,299.0689,0.01
0.1285,466.4344,299.0758,0.01
0.1286,466.5131,299.0817,0.01
0.1287,466.5918,299.0875,0.01
0.1288,466.6773,299.0963,0.01
0.1289,466.7628,299.1052,0.01
0.129,466.8356,299.1136,0.01
0.1291,466.9084,299.122,0.01
0.1292,466.9891,299.1283,0.01
0.1293,467.0703,299.1345,0.01
0.1294,467.1397,299.1404,0.01
0.1295,467.2081,299.1463,0.01
0.1296,467.2852,299.1521,0.01
0.1297,467.3632,299.1579,0.01
0.1298,467.4466,299.1619,0.01
0.1299,467.5329,299.1649,0.01
0.13,467.6106,299.1687,0.01
0.1301,467.6851,299.1727,0.01
0.1302,467.7671,299.1777,0.01
0.1303,467.85900000000004,299.1839,0.01
0.1304,467.9379,299.1884,0.01
0.1305,468.0104,299.1921,0.01
0.1306,468.0831,299.1957,0.01
0.1307,468.1562,299.1986,0.01
0.1308,468.2293,299.2015,0.01
0.1309,468.3087,299.2046,0.01
0.131,468.3909,299.2077,0.01
0.1311,468.4693,299.2115,0.01
0.1312,468.5377,299.217,0.01
0.1313,468.6075,299.2232,0.01
0.1314,468.6788,299.2303,0.01
0.1315,468.7508,299.2375,0.01
0.1316,468.8278,299.2462,0.01
0.1317,468.9032,299.2545,0.01
0.1318,468.9741,299.2615,0.01
0.1319,469.0458,299.2686,0.01
0.132,469.1403,299.2746,0.01
0.1321,469.2329,299.2807,0.01
0.1322,469.3108,299.2865,0.01
0.1323,469.3887,299.2924,0.01
0.1324,469.4726,299.2982,0.01
0.1325,469.55699999999996,299.3041,0.01
0.1326,469.6362,299.3103,0.01
0.1327,469.7143,299.3165,0.01
0.1328,469.788,299.3246,0.01
0.1329,469.8611,299.33299999999997,0.01
0.133,469.9416,299.3409,0.01
0.1331,470.0245,299.3486,0.01
0.1332,470.0985,299.3531,0.01
0.1333,470.1686,299.3561,0.01
0.1334,470.2434,299.3609,0.01
0.1335,470.3226,299.3673,0.01
0.1336,470.3955,299.3754,0.01
0.1337,470.4648,299.3846,0.01
0.1338,470.5347,299.3912,0.01
0.1339,470.6057,299.3941,0.01
0.134,470.6824,299.3977,0.01
0.1341,470.7627,299.4018,0.01
0.1342,470.8436,299.4063,0.01
0.1343,470.9268,299.4123,0.01
0.1344,471.0101,299.4183,0.01
0.1345,471.0954,299.4244,0.01
0.1346,471.1815,299.4304,0.01
0.1347,471.2669,299.4364,0.01
0.1348,471.3509,299.4424,0.01
0.1349,471.4289,299.4483,0.01
0.135,471.5022,299.4543,0.01
0.1351,471.5785,299.4603,0.01
0.1352,471.665,299.4662,0.01
0.1353,471.7426,299.4722,0.01
0.1354,471.8047,299.4781,0.01
0.1355,471.86800000000005,299.48400000000004,0.01
0.1356,471.9427,299.4898,0.01
0.1357,472.017,299.4955,0.01
0.1358,472.0886,299.4997,0.01
0.1359,472.1602,299.5038,0.01
0.136,472.2247,299.5067,0.01
0.1361,472.289,299.5096,0.01
0.1362,472.3698,299.5151,0.01
0.1363,472.4533,299.5211,0.01
0.1364,472.5265,299.527,0.01
0.1365,472.5969,299.5329,0.01
0.1366,472.6835,299.5388,0.01
0.1367,472.7795,299.5448,0.01
0.1368,472.8616,299.5507,0.01
0.1369,472.936,299.5567,0.01
0.13699999999999998,473.0142,299.5625,0.01
0.1371,473.0971,299.5683,0.01
0.1372,473.1672,299.5741,0.01
0.1373,473.2318,299.5799,0.01
0.1374,473.2979,299.5857,0.01
0.1375,473.3644,299.5915,0.01
0.1376,473.4343,299.5974,0.01
0.1377,473.5095,299.6033,0.01
0.1378,473.5792,299.6093,0.01
0.1379,473.6461,299.6154,0.01
0.138,473.7169,299.6214,0.01
0.1381,473.7998,299.6273,0.01
0.1382,473.8827,299.6333,0.01
0.1383,473.9592,299.6392,0.01
0.1384,474.0345,299.6451,0.01
0.1385,474.1127,299.6491,0.01
0.1386,474.191,299.6531,0.01
0.1387,474.2757,299.6565,0.01
0.1388,474.3638,299.6596,0.01
0.1389,474.4318,299.6651,0.01
0.139,474.4964,299.6711,0.01
0.1391,474.57099999999997,299.6779,0.01
0.1392,474.6519,299.6851,0.01
0.1393,474.7178,299.6933,0.01
0.1394,474.7764,299.7021,0.01
0.1395,474.8395,299.7099,0.01
0.1396,474.908,299.7168,0.01
0.1397,474.9813,299.7229,0.01
0.1398,475.0589,299.7283,0.01
0.1399,475.13300000000004,299.7325,0.01
0.14,475.2029,299.7355,0.01
0.1401,475.2784,299.7395,0.01
0.1402,475.3654,299.7455,0.01
0.1403,475.4458,299.7527,0.01
0.1404,475.5128,299.762,0.01
0.1405,475.5819,299.7704,0.01
0.1406,475.6625,299.7733,0.01
0.1407,475.7409,299.7769,0.01
0.1408,475.8135,299.7822,0.01
0.1409,475.88599999999997,299.7876,0.01
0.141,475.9475,299.7964,0.01
0.1411,476.0137,299.8043,0.01
0.1412,476.0936,299.8093,0.01
0.1413,476.1736,299.8142,0.01
0.1414,476.2367,299.8174,0.01
0.1415,476.2981,299.8205,0.01
0.1416,476.3703,299.8263,0.01
0.1417,476.4426,299.8322,0.01
0.1418,476.5142,299.837,0.01
0.1419,476.5855,299.8413,0.01
0.142,476.6568,299.8453,0.01
0.1421,476.7279,299.8482,0.01
0.1422,476.8023,299.8536,0.01
0.1423,476.8815,299.8624,0.01
0.1424,476.9597,299.8711,0.01
0.1425,477.0312,299.8791,0.01
0.1426,477.10400000000004,299.8866,0.01
0.1427,477.1803,299.8923,0.01
0.1428,477.2562,299.8981,0.01
0.1429,477.3228,299.9039,0.01
0.14300000000000002,477.3894,299.9098,0.01
0.1431,477.45300000000003,299.9159,0.01
0.1432,477.5165,299.9221,0.01
0.1433,477.5818,299.9279,0.01
0.1434,477.6484,299.9337,0.01
0.1435,477.7196,299.9396,0.01
0.1436,477.7908,299.9456,0.01
0.1437,477.8613,299.9514,0.01
0.1438,477.9314,299.9573,0.01
0.1439,477.9992,299.9633,0.01
0.14400000000000002,478.06699999999995,299.9693,0.01
0.1441,478.1406,299.9752,0.01
0.1442,478.2149,299.9811,0.01
0.1443,478.291,299.9869,0.01
0.1444,478.371,299.9927,0.01
0.1445,478.45099999999996,299.9986,0.01
0.1446,478.5189,300.0044,0.01
0.1447,478.583,300.0102,0.01
0.1448,478.648,300.0161,0.01
0.1449,478.7177,300.0219,0.01
0.145,478.7874,300.0277,0.01
0.1451,478.8598,300.0335,0.01
0.1452,478.9339,300.0393,0.01
0.1453,479.0066,300.045,0.01
0.1454,479.069,300.0509,0.01
0.1455,479.1314,300.0567,0.01
0.1456,479.2014,300.0628,0.01
0.1457,479.2759,300.0689,0.01
0.1458,479.3485,300.0741,0.01
0.1459,479.4207,300.0792,0.01
0.146,479.4884,300.0832,0.01
0.1461,479.5514,300.0864,0.01
0.1462,479.621,300.0902,0.01
0.1463,479.6943,300.0946,0.01
0.1464,479.7662,300.1005,0.01
0.1465,479.8379,300.1066,0.01
0.1466,479.9213,300.1137,0.01
0.1467,480.0077,300.1213,0.01
0.1468,480.08,300.13,0.01
0.1469,480.1524,300.1388,0.01
0.147,480.2246,300.1451,0.01
0.1471,480.2969,300.1511,0.01
0.1472,480.3484,300.1567,0.01
0.1473,480.3981,300.1623,0.01
0.1474,480.4621,300.1684,0.01
0.1475,480.5262,300.1746,0.01
0.1476,480.5868,300.1802,0.01
0.1477,480.6483,300.1858,0.01
0.1478,480.7178,300.192,0.01
0.1479,480.7892,300.198,0.01
0.14800000000000002,480.8639,300.2039,0.01
0.1481,480.9386,300.2098,0.01
0.1482,480.9991,300.2156,0.01
0.1483,481.0626,300.2214,0.01
0.1484,481.1383,300.2273,0.01
0.1485,481.2139,300.2332,0.01
0.1486,481.2818,300.2391,0.01
0.1487,481.3466,300.2451,0.01
0.1488,481.413,300.251,0.01
0.1489,481.4834,300.2567,0.01
0.149,481.5531,300.2626,0.01
0.1491,481.6221,300.2685,0.01
0.1492,481.6926,300.2752,0.01
0.1493,481.7635,300.2822,0.01
0.1494,481.8367,300.2901,0.01
0.1495,481.9126,300.2989,0.01
0.1496,481.974,300.3067,0.01
0.1497,482.0257,300.3138,0.01
0.1498,482.0867,300.3205,0.01
0.1499,482.1601,300.3266,0.01
0.15,482.2249,300.3325,0.01
0.1501,482.2785,300.3383,0.01
0.1502,482.3381,300.3441,0.01
0.1503,482.413,300.3502,0.01
0.1504,482.4874,300.3561,0.01
0.1505,482.5601,300.3617,0.01
0.1506,482.6366,300.3675,0.01
0.1507,482.7188,300.3739,0.01
0.1508,482.7966,300.3799,0.01
0.1509,482.8706,300.3856,0.01
0.151,482.9414,300.3919,0.01
0.1511,483.0006,300.4007,0.01
0.1512,483.0655,300.409,0.01
0.1513,483.1405,300.4166,0.01
0.1514,483.2155,300.4242,0.01
0.1515,483.278,300.4304,0.01
0.1516,483.339,300.4365,0.01
0.1517,483.4017,300.4424,0.01
0.1518,483.4666,300.4482,0.01
0.1519,483.5316,300.454,0.01
0.152,483.6034,300.4597,0.01
0.1521,483.6752,300.4654,0.01
0.1522,483.7333,300.4713,0.01
0.1523,483.7914,300.4771,0.01
0.1524,483.8607,300.4831,0.01
0.1525,483.9372,300.4892,0.01
0.1526,484.0055,300.495,0.01
0.1527,484.0724,300.5004,0.01
0.1528,484.1386,300.5034,0.01
0.1529,484.2049,300.5064,0.01
0.153,484.2697,300.51,0.01
0.1531,484.3334,300.5139,0.01
0.1532,484.3884,300.5197,0.01
0.1533,484.4456,300.5255,0.01
0.1534,484.50699999999995,300.5313,0.01
0.1535,484.5718,300.5371,0.01
0.1536,484.6424,300.5427,0.01
0.1537,484.7136,300.5485,0.01
0.1538,484.7872,300.5545,0.01
0.1539,484.8596,300.5606,0.01
0.154,484.92199999999997,300.5663,0.01
0.1541,484.9848,300.5721,0.01
0.1542,485.0583,300.5781,0.01
0.1543,485.1317,300.5841,0.01
0.1544,485.1856,300.5898,0.01
0.1545,485.2381,300.5955,0.01
0.1546,485.3169,300.6014,0.01
0.1547,485.3928,300.6076,0.01
0.1548,485.4527,300.6156,0.01
0.1549,485.5125,300.6237,0.01
0.155,485.5873,300.6322,0.01
0.1551,485.663,300.6405,0.01
0.1552,485.717,300.6464,0.01
0.1553,485.7716,300.6522,0.01
0.1554,485.8276,300.6579,0.01
0.1555,485.8836,300.6636,0.01
0.1556,485.9464,300.6695,0.01
0.1557,486.0112,300.6755,0.01
0.1558,486.0691,300.6814,0.01
0.1559,486.108,300.6872,0.01
0.156,486.1644,300.693,0.01
0.1561,486.23699999999997,300.6987,0.01
0.1562,486.3093,300.7044,0.01
0.1563,486.3774,300.7103,0.01
0.1564,486.4481,300.7161,0.01
0.1565,486.5296,300.7219,0.01
0.1566,486.6091,300.7277,0.01
0.1567,486.6863,300.7337,0.01
0.1568,486.7592,300.7396,0.01
0.1569,486.8167,300.7454,0.01
0.157,486.8769,300.7512,0.01
0.1571,486.9485,300.757,0.01
0.1572,487.0119,300.7628,0.01
0.1573,487.0669,300.7685,0.01
0.1574,487.1349,300.7743,0.01
0.1575,487.2074,300.7802,0.01
0.1576,487.2699,300.7861,0.01
0.1577,487.3266,300.79200000000003,0.01
0.1578,487.3827,300.798,0.01
0.1579,487.4384,300.80400000000003,0.01
0.158,487.4925,300.8098,0.01
0.1581,487.5452,300.8156,0.01
0.1582,487.6007,300.8214,0.01
0.1583,487.6653,300.8274,0.01
0.1584,487.7305,300.8332,0.01
0.1585,487.7968,300.8389,0.01
0.1586,487.8681,300.8448,0.01
0.1587,487.9421,300.8508,0.01
0.1588,488.0165,300.8556,0.01
0.1589,488.092,300.8576,0.01
0.159,488.1675,300.8595,0.01
0.1591,488.2325,300.86,0.01
0.1592,488.2942,300.8602,0.01
0.1593,488.3542,300.866,0.01
0.1594,488.4142,300.8718,0.01
0.1595,488.4692,300.8777,0.01
0.1596,488.5203,300.8837,0.01
0.1597,488.5783,300.8895,0.01
0.1598,488.6385,300.8953,0.01
0.1599,488.7043,300.9012,0.01
0.16,488.77,300.9071,0.01
0.1601,488.8271,300.913,0.01
0.1602,488.8804,300.9188,0.01
0.1603,488.9501,300.9271,0.01
0.1604,489.0238,300.9359,0.01
0.1605,489.0906,300.9446,0.01
0.1606,489.1529,300.9533,0.01
0.1607,489.2192,300.962,0.01
0.1608,489.2861,300.9707,0.01
0.1609,489.3393,300.9782,0.01
0.161,489.3914,300.9854,0.01
0.1611,489.4761,300.9911,0.01
0.1612,489.5507,300.9963,0.01
0.1613,489.602,301.0005,0.01
0.1614,489.6594,301.0041,0.01
0.1615,489.722,301.007,0.01
0.1616,489.7808,301.0124,0.01
0.1617,489.8367,301.0198,0.01
0.1618,489.8956,301.0275,0.01
0.1619,489.9613,301.0357,0.01
0.162,490.0242,301.0443,0.01
0.1621,490.0844,301.0531,0.01
0.1622,490.149,301.0618,0.01
0.1623,490.2135,301.0702,0.01
0.1624,490.2605,301.073,0.01
0.1625,490.3164,301.0759,0.01
0.1626,490.3927,301.0786,0.01
0.1627,490.4641,301.08299999999997,0.01
0.1628,490.531,301.0889,0.01
0.1629,490.5979,301.0948,0.01
0.163,490.6815,301.1002,0.01
0.1631,490.7599,301.1057,0.01
0.1632,490.8198,301.1116,0.01
0.1633,490.8837,301.118,0.01
0.1634,490.95300000000003,301.1249,0.01
0.1635,491.0157,301.1328,0.01
0.1636,491.0746,301.1411,0.01
0.1637,491.1329,301.1495,0.01
0.1638,491.1899,301.158,0.01
0.1639,491.2247,301.1664,0.01
0.16399999999999998,491.2687,301.1745,0.01
0.1641,491.336,301.1816,0.01
0.1642,491.3951,301.188,0.01
0.1643,491.4468,301.1938,0.01
0.1644,491.5102,301.1995,0.01
0.1645,491.57599999999996,301.2052,0.01
0.1646,491.6278,301.211,0.01
0.1647,491.68699999999995,301.2166,0.01
0.1648,491.7631,301.2218,0.01
0.1649,491.8294,301.2266,0.01
0.165,491.8881,301.2312,0.01
0.1651,491.9547,301.2359,0.01
0.1652,492.0221,301.2411,0.01
0.1653,492.0837,301.2496,0.01
0.1654,492.1473,301.2566,0.01
0.1655,492.2146,301.2608,0.01
0.1656,492.2743,301.2642,0.01
0.1657,492.3285,301.2671,0.01
0.1658,492.3829,301.2712,0.01
0.1659,492.43800000000005,301.2757,0.01
0.166,492.4986,301.2817,0.01
0.1661,492.5591,301.2878,0.01
0.1662,492.6278,301.2955,0.01
0.1663,492.7012,301.3042,0.01
0.1664,492.755,301.3122,0.01
0.1665,492.8071,301.3202,0.01
0.1666,492.8701,301.3273,0.01
0.1667,492.9484,301.3331,0.01
0.1668,493.0149,301.3389,0.01
0.1669,493.0758,301.3446,0.01
0.16699999999999998,493.1354,301.3505,0.01
0.1671,493.1912,301.3566,0.01
0.1672,493.2482,301.3635,0.01
0.1673,493.3066,301.3716,0.01
0.1674,493.3653,301.3797,0.01
0.1675,493.42400000000004,301.3878,0.01
0.1676,493.4851,301.3951,0.01
0.1677,493.5511,301.4006,0.01
0.1678,493.6044,301.4064,0.01
0.1679,493.6489,301.4122,0.01
0.168,493.7056,301.4179,0.01
0.1681,493.7635,301.4236,0.01
0.1682,493.8196,301.4295,0.01
0.1683,493.8759,301.4353,0.01
0.1684,493.9354,301.441,0.01
0.1685,493.99300000000005,301.4463,0.01
0.1686,494.0461,301.4508,0.01
0.1687,494.1039,301.4541,0.01
0.1688,494.1648,301.4569,0.01
0.1689,494.2391,301.4609,0.01
0.16899999999999998,494.3164,301.4654,0.01
0.1691,494.3798,301.471,0.01
0.1692,494.4463,301.4767,0.01
0.1693,494.5204,301.4825,0.01
0.1694,494.582,301.4881,0.01
0.1695,494.6343,301.4936,0.01
0.1696,494.6957,301.5002,0.01
0.1697,494.7602,301.5073,0.01
0.1698,494.7928,301.5156,0.01
0.1699,494.8306,301.5239,0.01
0.17,494.8953,301.5325,0.01
0.1701,494.9505,301.5411,0.01
0.1702,494.9932,301.5499,0.01
0.1703,495.036,301.5588,0.01
0.1704,495.0968,301.5649,0.01
0.1705,495.1597,301.5705,0.01
0.1706,495.2137,301.5761,0.01
0.1707,495.2686,301.5818,0.01
0.1708,495.3254,301.5874,0.01
0.1709,495.3834,301.5931,0.01
0.171,495.4424,301.5987,0.01
0.1711,495.5187,301.6044,0.01
0.1712,495.5998,301.61,0.01
0.1713,495.6415,301.6155,0.01
0.1714,495.6889,301.621,0.01
0.1715,495.7631,301.6269,0.01
0.1716,495.8298,301.6327,0.01
0.1717,495.8881,301.6384,0.01
0.1718,495.9469,301.6439,0.01
0.1719,496.006,301.6494,0.01
0.172,496.0338,301.655,0.01
0.1721,496.064,301.6607,0.01
0.1722,496.1403,301.6665,0.01
0.1723,496.2071,301.6721,0.01
0.1724,496.259,301.6776,0.01
0.1725,496.3131,301.6833,0.01
0.1726,496.3692,301.6892,0.01
0.1727,496.4215,301.6947,0.01
0.1728,496.4737,301.7001,0.01
0.1729,496.5537,301.7059,0.01
0.17300000000000001,496.6257,301.7117,0.01
0.1731,496.6781,301.7176,0.01
0.1732,496.7321,301.7251,0.01
0.1733,496.7873,301.7337,0.01
0.1734,496.8534,301.7422,0.01
0.1735,496.921,301.7504,0.01
0.1736,496.9846,301.7558,0.01
0.1737,497.0474,301.7614,0.01
0.1738,497.1083,301.7672,0.01
0.1739,497.1673,301.7731,0.01
0.174,497.2248,301.7789,0.01
0.1741,497.2822,301.7847,0.01
0.1742,497.3396,301.7906,0.01
0.1743,497.3991,301.7964,0.01
0.1744,497.4626,301.802,0.01
0.1745,497.5147,301.8078,0.01
0.1746,497.5544,301.8136,0.01
0.1747,497.6105,301.8192,0.01
0.1748,497.6716,301.8247,0.01
0.1749,497.7365,301.8303,0.01
0.175,497.8007,301.836,0.01
0.1751,497.8609,301.8416,0.01
0.1752,497.918,301.8478,0.01
0.1753,497.9702,301.8551,0.01
0.1754,498.0275,301.8631,0.01
0.1755,498.0874,301.8716,0.01
0.1756,498.1497,301.8791,0.01
0.1757,498.2123,301.8864,0.01
0.1758,498.2632,301.8919,0.01
0.1759,498.3127,301.8971,0.01
0.17600000000000002,498.3719,301.9027,0.01
0.1761,498.43,301.9084,0.01
0.1762,498.4848,301.9142,0.01
0.1763,498.5395,301.92,0.01
0.1764,498.5886,301.9253,0.01
0.1765,498.6382,301.9307,0.01
0.1766,498.6918,301.9364,0.01
0.1767,498.7439,301.9421,0.01
0.1768,498.7934,301.9476,0.01
0.1769,498.8461,301.9533,0.01
0.177,498.9011,301.959,0.01
0.1771,498.9748,301.967,0.01
0.1772,499.051,301.9756,0.01
0.1773,499.1057,301.9839,0.01
0.1774,499.1638,301.9914,0.01
0.1775,499.2305,301.9969,0.01
0.1776,499.293,302.0025,0.01
0.1777,499.3506,302.0081,0.01
0.1778,499.4183,302.0156,0.01
0.1779,499.48900000000003,302.0236,0.01
0.17800000000000002,499.5292,302.0318,0.01
0.1781,499.5713,302.041,0.01
0.1782,499.6285,302.0552,0.01
0.1783,499.6767,302.0693,0.01
0.1784,499.7156,302.0835,0.01
0.1785,499.7631,302.093,0.01
0.1786,499.8176,302.0986,0.01
0.1787,499.8598,302.1042,0.01
0.1788,499.8975,302.1099,0.01
0.1789,499.9636,302.1154,0.01
0.179,500.0266,302.1209,0.01
0.1791,500.0726,302.1263,0.01
0.1792,500.124,302.1326,0.01
0.1793,500.1879,302.1413,0.01
0.1794,500.2508,302.1499,0.01
0.1795,500.3085,302.1584,0.01
0.1796,500.3721,302.1671,0.01
0.1797,500.4423,302.1759,0.01
0.1798,500.4957,302.1838,0.01
0.1799,500.5443,302.1914,0.01
0.18,500.6055,302.1968,0.01
0.1801,500.6666,302.2021,0.01
0.1802,500.7267,302.2078,0.01
0.1803,500.7782,302.2134,0.01
0.1804,500.8193,302.219,0.01
0.1805,500.8641,302.2246,0.01
0.1806,500.9108,302.2303,0.01
0.1807,500.9593,302.2359,0.01
0.1808,501.01099999999997,302.2416,0.01
0.1809,501.0707,302.2474,0.01
0.18100000000000002,501.1234,302.2515,0.01
0.1811,501.171,302.2543,0.01
0.1812,501.2277,302.2576,0.01
0.1813,501.287,302.26099999999997,0.01
0.1814,501.3463,302.2645,0.01
0.1815,501.4096,302.2708,0.01
0.1816,501.473,302.2772,0.01
0.1817,501.5245,302.283,0.01
0.1818,501.5697,302.2885,0.01
0.1819,501.6329,302.29400000000004,0.01
0.182,501.6961,302.2996,0.01
0.1821,501.7498,302.3052,0.01
0.1822,501.8051,302.3108,0.01
0.1823,501.8623,302.3166,0.01
0.1824,501.9169,302.3233,0.01
0.1825,501.9701,302.3304,0.01
0.1826,502.0247,302.3389,0.01
0.1827,502.0791,302.3475,0.01
0.1828,502.1291,302.3538,0.01
0.1829,502.1772,302.3598,0.01
0.183,502.223,302.3653,0.01
0.1831,502.2774,302.3694,0.01
0.1832,502.3371,302.3727,0.01
0.1833,502.3845,302.3757,0.01
0.1834,502.4292,302.3787,0.01
0.1835,502.4945,302.3851,0.01
0.1836,502.5557,302.3921,0.01
0.1837,502.6073,302.4008,0.01
0.1838,502.6629,302.4081,0.01
0.1839,502.7217,302.4143,0.01
0.184,502.7686,302.4201,0.01
0.1841,502.8116,302.4258,0.01
0.1842,502.8769,302.4317,0.01
0.1843,502.9382,302.4373,0.01
0.1844,502.9886,302.4424,0.01
0.1845,503.0397,302.4485,0.01
0.1846,503.0915,302.4554,0.01
0.1847,503.1474,302.46299999999997,0.01
0.1848,503.2051,302.4709,0.01
0.1849,503.2563,302.4797,0.01
0.185,503.3059,302.4885,0.01
0.1851,503.3545,302.4965,0.01
0.1852,503.4015,302.5043,0.01
0.1853,503.4461,302.5116,0.01
0.1854,503.4966,302.5177,0.01
0.1855,503.5508,302.52299999999997,0.01
0.1856,503.5909,302.5296,0.01
0.1857,503.6305,302.5364,0.01
0.1858,503.6983,302.5446,0.01
0.1859,503.7613,302.5525,0.01
0.18600000000000003,503.8149,302.5598,0.01
0.1861,503.8751,302.5663,0.01
0.1862,503.94199999999995,302.572,0.01
0.1863,503.9977,302.5773,0.01
0.1864,504.0515,302.5826,0.01
0.1865,504.1162,302.58799999999997,0.01
0.1866,504.1767,302.5934,0.01
0.1867,504.2182,302.5985,0.01
0.1868,504.26300000000003,302.6026,0.01
0.1869,504.3116,302.6054,0.01
0.187,504.3594,302.6081,0.01
0.1871,504.407,302.6107,0.01
0.1872,504.4532,302.6135,0.01
0.1873,504.4997,302.6164,0.01
0.1874,504.5502,302.6199,0.01
0.1875,504.6013,302.6256,0.01
0.1876,504.6534,302.6345,0.01
0.1877,504.7158,302.6426,0.01
0.1878,504.7819,302.6502,0.01
0.1879,504.8298,302.6558,0.01
0.188,504.8853,302.6613,0.01
0.1881,504.9645,302.6666,0.01
0.1882,505.0329,302.6721,0.01
0.1883,505.0818,302.6778,0.01
0.1884,505.13800000000003,302.6833,0.01
0.1885,505.1987,302.6885,0.01
0.1886,505.2505,302.6961,0.01
0.1887,505.2992,302.7045,0.01
0.1888,505.3541,302.7124,0.01
0.1889,505.4051,302.72,0.01
0.18899999999999997,505.4339,302.7258,0.01
0.1891,505.4698,302.7313,0.01
0.1892,505.5176,302.7365,0.01
0.1893,505.5683,302.7419,0.01
0.1894,505.6214,302.7475,0.01
0.1895,505.6718,302.7528,0.01
0.1896,505.7213,302.7579,0.01
0.1897,505.7783,302.7657,0.01
0.1898,505.8355,302.7738,0.01
0.1899,505.8884,302.7827,0.01
0.19,505.9458,302.7911,0.01
0.1901,506.0088,302.7989,0.01
0.1902,506.0611,302.8069,0.01
0.1903,506.1071,302.815,0.01
0.1904,506.1681,302.8215,0.01
0.1905,506.2328,302.8276,0.01
0.1906,506.2781,302.8331,0.01
0.1907,506.3268,302.8386,0.01
0.1908,506.38699999999994,302.8439,0.01
0.1909,506.4442,302.8494,0.01
0.191,506.4978,302.8549,0.01
0.1911,506.5518,302.8614,0.01
0.1912,506.606,302.8684,0.01
0.002,266.0266,293,0.01
0.0021,266.4943,293,0.01
0.0022,266.9581,293,0.01
0.0023,267.4096,293,0.01
0.0024,267.8324,293,0.01
0.0025,268.2098,293,0.01
0.0026,268.5871,293,0.01
0.0027,268.9698,293,0.01
0.0028,269.3355,293,0.01
0.0029,269.6721,293,0.01
0.003,269.9916,293,0.01
0.0031,270.308,293,0.01
0.0032,270.6205,293,0.01
0.0033,270.9057,293,0.01
0.0034,271.1845,293,0.01
0.0035,271.478,293,0.01
0.0036,271.7778,293,0.01
0.0037,272.0206,293,0.01
0.0038,272.2872,293,0.01
0.0039,272.5514,293,0.01
0.004,272.8122,293,0.01
0.0041,273.0737,293,0.01
0.0042,273.3094,293,0.01
0.0043,273.5276,293,0.01
0.0044,273.7982,293,0.01
0.0045,274.0401,293,0.01
0.0046,274.2688,293,0.01
0.0047,274.4864,293,0.01
0.0048,274.7336,293,0.01
0.0049,274.9864,293,0.01
0.005,275.2108,293,0.01
0.0051,275.4318,293,0.01
